Date,Close,High,Low,Open,Volume
3/2/2023,23.29490852,23.36085446,22.41363078,22.46958659,389415000
3/3/2023,23.87044144,23.88043348,23.11106339,23.30090838,412393000
3/6/2023,23.53471565,24.22814577,23.46776917,23.87143962,437429000
3/7/2023,23.27288437,24.10934098,23.22591399,23.58468213,515154000
3/8/2023,24.16530418,24.18429286,23.40879557,23.47175441,513573000
3/9/2023,23.42078972,24.43812864,23.36782272,24.15930849,501257000
3/10/2023,22.95009422,23.61166519,22.71124903,23.39380628,474866000
3/13/2023,22.95109367,23.28287892,22.28252916,22.73723377,421890000
3/14/2023,24.04738045,24.20327933,23.44477121,23.48074905,474910000
3/15/2023,24.21227646,24.27023747,23.34483977,23.74557859,524486000
3/16/2023,25.5244236,25.57139207,23.87849128,24.01140629,583253000
3/17/2023,25.70830345,26.38186578,25.65133933,25.96513661,848547000
3/20/2023,25.88319206,26.00711214,25.11369129,25.59837716,432747000
3/21/2023,26.18199539,26.37487092,25.36452741,26.16300862,547408000
3/22/2023,26.45081902,27.57109162,26.21996807,26.40784575,797295000
3/23/2023,27.17335129,27.48115194,26.67267702,27.0974004,564889000
3/24/2023,26.76161575,27.14936437,26.33789121,27.01345298,454920000
3/27/2023,26.5137825,26.982478,26.34788986,26.81958367,361026000
3/28/2023,26.39285851,26.49579229,25.83322251,26.42983515,356104000
3/29/2023,26.96648598,27.06042483,26.57973802,26.80759068,393694000
3/30/2023,27.36522484,27.48115067,27.0844071,27.21132547,364516000
3/31/2023,27.75897408,27.81593629,27.0874093,27.12238643,433933000
4/3/2023,27.94684792,27.98182504,27.31825649,27.49114453,398716000
4/4/2023,27.43518257,27.98182846,27.28927741,27.94785013,368592000
4/5/2023,26.86355209,26.98047482,26.37786749,26.8115858,515015000
4/6/2023,27.01945305,27.06242441,26.40984834,26.56674603,397654000
4/10/2023,27.56110191,27.60307447,26.65169265,26.80559203,395279000
4/11/2023,27.15136719,27.77196443,27.10839392,27.70600728,314378000
4/12/2023,26.47780418,27.45017223,26.43083381,27.35223626,446259000
4/13/2023,26.44582367,26.86954826,26.31191177,26.71664769,353615000
4/14/2023,26.7406311,26.86554997,26.20298021,26.48679626,395660000
4/17/2023,26.98447418,26.9884713,26.41584327,26.54775756,321471000
4/18/2023,27.64904213,28.09175539,27.33924387,27.51513023,604812000
4/19/2023,27.91287231,27.98182778,27.21432657,27.34324255,358660000
4/20/2023,27.08640671,28.01180623,26.98247412,27.6530381,427713000
4/21/2023,27.10139847,27.16535801,26.70465677,26.93450704,345103000
4/24/2023,27.02444839,27.34823751,26.6536889,26.99546789,339282000
4/25/2023,26.22397041,27.2293181,26.20798196,27.06042714,378527000
4/26/2023,26.93850517,27.312263,26.68766862,26.98447675,406337000
4/27/2023,27.20832825,27.47715465,26.60771851,27.34524036,377161000
4/28/2023,27.73099136,27.73998439,27.05342998,27.20733127,292216000
5/1/2023,28.89123726,29.03914192,27.76197147,27.82193199,570329000
5/2/2023,28.19168854,28.81728357,28.06477207,28.66138469,402730000
5/3/2023,27.78395462,28.34858843,27.45416889,27.82193006,383387000
5/4/2023,27.54411125,27.84091746,27.22231974,27.63305228,321850000
5/5/2023,28.6613884,28.73633858,27.71300485,27.80794251,361494000
5/8/2023,29.13207817,29.20103363,28.33159938,28.50348672,344979000
5/9/2023,28.55245399,28.95419349,28.43153415,28.88024211,314869000
5/10/2023,28.86625481,29.09410748,28.44253018,28.98617586,369350000
5/11/2023,28.55945015,28.93121034,28.22766681,28.87724454,322149000
5/12/2023,28.32160568,28.76132063,28.02779588,28.51048219,274222000
5/15/2023,28.93420792,28.95019828,28.1337291,28.48949704,293926000
5/16/2023,29.1940403,29.8506154,28.81328895,28.82228198,449405000
5/17/2023,30.15841293,30.17939921,29.41089922,29.5647986,432535000
5/18/2023,31.65743828,31.80734054,30.30031991,30.39026165,748725000
5/19/2023,31.24370766,31.55950254,30.89593396,31.51553047,473908000
5/22/2023,31.15576553,31.49954212,30.66008718,30.8809425,372000000
5/23/2023,30.66808128,31.26769223,30.61111907,30.97987905,356253000
5/24/2023,30.51817894,30.5871344,29.78665371,30.19039081,721419000
5/25/2023,37.95535278,39.45437937,36.61122439,38.49799968,1543911000
5/26/2023,38.92072296,39.14457661,37.52562907,37.86540856,714397000
5/30/2023,40.08496857,41.91078253,39.92307495,40.56865562,923401000
5/31/2023,37.80944443,40.26884571,37.79745118,39.46237027,1002580000
6/1/2023,39.74418259,40.0239996,38.31511061,38.46401214,635873000
6/2/2023,39.30147171,40.47371063,39.03264532,40.07097235,482731000
6/5/2023,39.14557648,39.53931794,38.68187695,38.8837455,396094000
6/6/2023,38.62891388,39.13458602,38.12324174,38.80480216,388729000
6/7/2023,37.4545517,39.47744945,37.33561714,38.89376846,511998000
6/8/2023,38.48898697,38.84279392,37.48453805,37.70341652,417772000
6/9/2023,38.74884796,39.68933264,38.5459596,39.01570058,427717000
6/12/2023,39.46044922,39.50842336,38.59692237,39.17860545,388701000
6/13/2023,40.99961472,41.07857399,39.71831659,40.16407236,613208000
6/14/2023,42.97354507,42.97654179,40.52987541,40.8017302,740465000
6/15/2023,42.62973022,43.26538484,42.12400576,42.57875936,568622000
6/16/2023,42.66870499,43.69714281,42.63771986,43.42629078,655709000
6/20/2023,43.78409576,43.96599948,42.65071564,42.97454016,451153000
6/21/2023,43.02151489,43.59120744,42.05704501,43.4772674,551603000
6/22/2023,43.00152588,43.40230425,42.2109571,42.22994393,417737000
6/23/2023,42.18597794,42.78564916,41.9920835,42.44083992,358140000
6/26/2023,40.60983276,42.7406696,40.07812151,42.4378335,594322000
6/27/2023,41.85315323,41.91711749,40.42593471,40.77674114,462175000
6/28/2023,41.09456635,41.82216977,40.49589415,40.63781496,582639000
6/29/2023,40.79972458,41.57729995,40.57784559,41.53532305,380514000
6/30/2023,42.27891922,42.52678502,41.47835754,41.65726073,501148000
7/3/2023,42.38985443,42.87459039,42.17897103,42.49379777,198209000
7/5/2023,42.29391098,43.15343852,42.06203531,42.11200727,323618000
7/6/2023,42.08002853,42.15598728,41.3234416,41.82117098,303582000
7/7/2023,42.47980499,43.19041936,42.1569832,42.29890401,355881000
7/10/2023,42.15697861,42.78763473,41.62626638,42.63371945,353908000
7/11/2023,42.38185883,42.73466684,42.04404583,42.45781757,298244000
7/12/2023,43.87804794,43.91103088,42.75366173,43.00952258,481277000
7/13/2023,45.95191956,46.12982004,44.46772905,44.49371584,478204000
7/14/2023,45.44419098,48.06176137,45.03541376,46.55758152,772075000
7/17/2023,46.43564987,46.47063062,45.23730654,46.26374664,510488000
7/18/2023,47.46808243,47.86986349,45.70904452,46.67551589,569164000
7/19/2023,47.05131149,47.79190829,46.71649521,47.43810136,427502000
7/20/2023,45.49515915,47.06130534,45.03740891,46.48162003,537865000
7/21/2023,44.28482056,45.84097399,44.07593497,45.76301362,963769000
7/24/2023,44.58766174,45.08439226,44.0159752,44.70659631,382516000
7/25/2023,45.65407944,46.15780227,44.89849138,44.91648311,348081000
7/26/2023,45.42720032,46.02787414,44.60565022,45.99589011,364237000
7/27/2023,45.87495804,47.36914128,45.72503835,46.49361979,455976000
7/28/2023,46.72449493,47.00134424,46.35569677,46.64253894,331194000
7/31/2023,46.70349884,47.10428098,46.48062096,46.72848672,251055000
8/1/2023,46.48162079,46.87440788,46.00188319,46.43464555,237858000
8/2/2023,44.24485016,45.81499225,43.36333136,45.80599829,530142000
8/3/2023,44.49071121,45.09338285,43.77610118,43.77610118,324176000
8/4/2023,44.65562057,45.61709364,44.36877843,44.96045446,362666000
8/7/2023,45.39222336,45.51515736,44.53868915,45.08639054,322154000
8/8/2023,44.63963699,45.21732081,44.03196695,44.82853307,353843000
8/9/2023,42.53078461,44.28782491,42.11101176,44.24984363,586449000
8/10/2023,42.36487579,43.5502296,41.81217608,42.13699954,492705000
8/11/2023,40.83271027,41.99507778,40.61682851,41.72822134,533085000
8/14/2023,43.72912216,43.7760974,40.28900295,40.46390669,690286000
8/15/2023,43.91602707,45.2433055,43.686153,44.53569157,676512000
8/16/2023,43.46227264,44.65062306,43.38231446,44.49570886,527451000
8/17/2023,43.32034683,44.03795349,42.97753171,43.94600464,452395000
8/18/2023,43.27537155,43.55421863,41.63726601,42.61173243,583768000
8/21/2023,46.94137192,47.03931802,44.19787077,44.46972172,692573000
8/22/2023,45.64307785,48.16070422,45.30826158,48.10873064,755293000
8/23/2023,47.09029388,47.17424769,45.18333397,45.8409759,779046000
8/24/2023,47.13726425,50.23857178,47.13326863,50.18859982,1156044000
8/25/2023,45.99289322,47.77891695,44.99943227,46.98635035,925341000
8/28/2023,46.80944443,46.95436577,44.86350818,46.45663639,685192000
8/29/2023,48.75738144,49.05422027,46.36568562,46.64053709,701397000
8/30/2023,49.2371254,49.89976192,48.39858239,49.01724419,735206000
8/31/2023,49.32807159,49.7168593,48.93128884,49.35305948,528570000
9/1/2023,48.48252869,49.77282459,48.11572837,49.73484712,463830000
9/5/2023,48.52151108,48.82434715,47.83388675,48.19668765,382653000
9/6/2023,47.03919983,48.52650948,46.55842366,48.41856161,468670000
9/7/2023,46.21957779,46.32253071,45.13108162,45.50390991,433330000
9/8/2023,45.55088425,46.58440557,45.25002502,45.92071556,473069000
9/11/2023,45.15707016,46.1416106,44.29147025,46.12661816,473966000
9/12/2023,44.84920883,45.65183817,44.5103652,44.71727002,349256000
9/13/2023,45.46393204,45.90872561,44.48238464,44.57933983,398355000
9/14/2023,45.55988312,45.96569324,45.11009084,45.92871164,370097000
9/15/2023,43.87966156,45.57787187,43.78770132,45.31999199,506831000
9/18/2023,43.94562912,44.22150222,41.98054041,42.72819494,500271000
9/19/2023,43.49983597,43.94562846,42.98207442,43.81269067,373064000
9/20/2023,42.21943283,43.88266351,42.2034414,43.57980246,367108000
9/21/2023,40.99799347,42.08049185,40.96101186,41.56373311,450736000
9/22/2023,41.59072113,42.09548821,41.21189512,41.55273672,479236000
9/25/2023,42.20243835,42.51629205,41.15792053,41.57173018,419091000
9/26/2023,41.89158249,42.80016176,41.63570057,41.98154095,402282000
9/27/2023,42.4483223,42.85213826,41.60971413,42.31038956,444935000
9/28/2023,43.06903839,43.42587144,42.0954906,42.44032818,424663000
9/29/2023,43.47885132,44.123553,43.28693891,43.8066985,397830000
10/2/2023,44.76124954,45.15406517,43.8406749,44.0095953,433298000
10/3/2023,43.4968338,45.10908916,43.22595947,44.78723596,470850000
10/4/2023,44.02059555,44.12254948,43.27194202,43.72173429,361821000
10/5/2023,44.66729355,44.87919712,43.86766499,44.02958868,393483000
10/6/2023,45.74080276,45.76779068,44.00560687,44.17252933,434436000
10/9/2023,45.25202942,45.58387638,44.34744981,44.82122929,409675000
10/10/2023,45.77678299,46.23756795,45.06711283,45.28901011,368582000
10/11/2023,46.78432083,46.83729769,46.02867047,46.17460275,378137000
10/12/2023,46.92324829,47.5869421,46.30853538,46.75532686,481325000
10/13/2023,45.43994141,47.09417742,45.25902549,46.93824763,474115000
10/16/2023,46.07365036,46.2035874,44.89119585,45.04212688,375099000
10/17/2023,43.91764832,44.73327225,42.46032346,43.97961987,812333000
10/18/2023,42.17645264,43.19898137,41.80562611,42.57127012,627294000
10/19/2023,42.08149719,43.27694226,41.86259688,42.79116735,501233000
10/20/2023,41.36782455,42.45032293,41.05896581,41.87058984,477266000
10/23/2023,42.95508957,43.22796572,40.92603122,41.20990005,478530000
10/24/2023,43.64276886,43.6767535,42.67122288,43.05704182,401463000
10/25/2023,41.75964355,43.62977894,41.53574831,43.37789297,398379000
10/26/2023,40.30731964,42.2364259,39.8615271,41.8336127,541001000
10/27/2023,40.48123932,41.18691356,39.99646337,41.11094855,416784000
10/30/2023,41.14193344,41.74665275,40.46224811,41.06797022,388028000
10/31/2023,40.7611084,40.86006538,39.21182716,40.43126325,517969000
11/1/2023,42.30539703,42.36137085,40.85007013,40.86506257,437593000
11/2/2023,43.48584747,43.86367073,42.87413145,43.30792852,409172000
11/3/2023,44.98414993,45.28800613,43.7027424,43.99960568,424610000
11/6/2023,45.72980118,45.91371785,44.87819475,45.26401749,400733000
11/7/2023,45.93371201,46.19658684,45.13708035,45.69782128,343165000
11/8/2023,46.55242538,46.84528892,45.94670331,46.07864213,346719000
11/9/2023,46.92824554,48.20765121,46.72833746,47.44500427,540496000
11/10/2023,48.31260681,48.44954438,47.26109603,47.47799456,421245000
11/13/2023,48.59747696,49.0932494,48.07671839,48.29761669,384136000
11/14/2023,49.63299179,49.81091072,49.01727988,49.65698275,416954000
11/15/2023,48.86535263,49.93685461,48.17767163,49.91186848,475497000
11/16/2023,49.45708084,49.50206198,48.3076158,48.65645317,339756000
11/17/2023,49.27516556,49.6939702,48.98429998,49.5010588,325205000
11/20/2023,50.38564682,50.52458236,49.15821509,49.28915492,414120000
11/21/2023,49.92086029,50.49359286,49.19919468,50.10277517,565747000
11/22/2023,48.69343185,50.31168133,47.66790617,49.82890719,899420000
11/24/2023,47.7538681,48.89833812,47.72288042,48.44754684,294645000
11/27/2023,48.21965027,48.50751504,47.62992346,47.7778537,395662000
11/28/2023,47.7988472,48.30061737,47.45100883,48.21365587,401491000
11/29/2023,48.11770248,48.73941604,47.83783339,48.35659401,382005000
11/30/2023,46.74832916,48.08770841,46.40049084,48.00174591,526247000
12/1/2023,46.74333191,47.17813173,46.1656006,46.50344524,369317000
12/4/2023,45.48891068,46.05564929,44.98914236,46.05564929,437543000
12/5/2023,46.54851913,46.58250295,45.25400335,45.44892983,371718000
12/6/2023,45.48591614,47.36921155,45.3949507,47.19727524,380590000
12/7/2023,46.57851028,46.61149884,45.58688206,45.6828467,350823000
12/8/2023,47.48816681,47.7230792,46.53252441,46.5775095,359224000
12/11/2023,46.60949707,47.51315708,45.81279916,47.47317499,509728000
12/12/2023,47.63910675,47.64810224,46.0287116,46.0287116,372387000
12/13/2023,48.06995392,48.57576454,47.59013452,47.61112655,447792000
12/14/2023,48.33184433,48.65172387,47.40419518,48.37183023,391232000
12/15/2023,48.87164688,49.38545387,48.10193547,48.175909,479948000
12/18/2023,50.05820084,50.41406619,49.13155069,49.38145684,412587000
12/19/2023,49.58537674,49.68134137,48.87664329,49.40544401,464444000
12/20/2023,48.09293365,49.98022517,48.07993805,49.63635258,397894000
12/21/2023,48.97161102,49.07657115,48.40082242,48.79267736,300425000
12/22/2023,48.81167221,49.36446222,48.4488057,49.17653306,252507000
12/26/2023,49.26049805,49.58137668,48.94161757,48.94961398,244200000
12/27/2023,49.39844894,49.6613507,49.06657284,49.49241543,233648000
12/28/2023,49.50341034,49.86527397,49.39345102,49.62436712,246587000
12/29/2023,49.50341034,49.97823433,48.73269984,49.79430147,389293000
